Lead_Id,Age,Phone_No,Annual_Income_Bucket,Credit_Score,Country,State,No_Of_Dependents,Highest_Education,Ethnicity,No_Of_Children,Household_Size,Gender,Marital_Status
a9366943-0960-028a-4ac8-dcce6584af5f,Young,9730084396,60k-120k,350-700,US,OH,0,High School,Latino,0,1,Female,S
195f5119-8b83-1ab3-2add-2b4b49d072b2,Middle Age,9578424684,60k-120k,>700,US,UT,1,Attended Vocational,Hispanic,0,1,Female,S
8eb44ef1-6e70-4440-f968-2f855839e7e8,Middle Age,9024164947,60k-120k,>700,US,NV,0,High School,Hispanic,0,1,Female,S
9154ff4b-8dce-4598-61b7-1eb408cd102d,Middle Age,9828459172,60k-120k,>700,US,GA,3,College,Latino,2,4,Female,S
6dce92c5-6171-5eba-f388-37fac58b9c4a,Young,9116765883,<60k,>700,US,MD,2,Graduate School,Hispanic,2,1,Female,S
684e792e-51f8-30e0-bfbb-31d1f52c12b0,Middle Age,9553467634,<60k,>700,US,LA,1,Attended Vocational,african american,1,2,Female,S
d0c3202e-fd73-c4eb-5412-8b8529ac76b6,Young,9193245516,60k-120k,>700,US,ME,2,Graduate School,Latino,2,3,Female,S
11c727bc-ca7c-f300-01df-115044ec389d,Senior Citizen,9403705771,>120k,>700,US,DE,2,Attended Vocational,white americans,2,2,Female,S
0e713a2d-58be-97eb-ccd9-7a9e9ff20ad2,Middle Age,9982838122,60k-120k,350-700,US,NV,3,Graduate School,african american,1,2,Female,S
43c6f398-ca22-8720-30b5-57c0f5819571,Young,9482447034,60k-120k,350-700,US,MD,1,High School,white americans,1,2,Female,S
4d17592a-3d2a-4a36-0b65-35df2f79a6c2,Senior Citizen,9967914449,>120k,<350,US,NH,1,College,white americans,0,1,Female,S
0642791d-0dfa-4b9e-9c88-d0e70a61214e,Middle Age,9075943184,>120k,350-700,US,WA,2,Graduate School,white americans,2,3,Female,S
e5caf4bd-7de0-a4a5-0bc5-fab308a1c6ee,Middle Age,9448264490,60k-120k,<350,US,AL,2,College,Latino,2,3,Female,S
e41ae423-d193-75fb-d00d-5b6b7366beb4,Middle Age,9046198646,60k-120k,<350,US,MA,2,Graduate School,african american,2,2,Female,S
dd56c098-f71a-3142-1b40-bc92a392cd62,Middle Age,9606696100,60k-120k,350-700,US,AL,1,Attended Vocational,white americans,0,1,Female,S
7e1ba341-1b5a-aa2b-6a47-1bf6529202f8,Young,9584480656,>120k,>700,US,IA,3,High School,white americans,1,3,Female,S
ba8497f5-f55b-473d-bf0e-795e8c7969c3,Middle Age,9996637801,>120k,>700,US,CA,3,Graduate School,african american,2,1,Female,S
b7e4f292-1cdc-3392-4f4f-6456286e9546,Young,9981234440,>120k,>700,US,WA,3,Attended Vocational,african american,1,1,Female,S
725e2c65-8f31-396c-fd91-cbf2f1c92dc4,Middle Age,9892436200,60k-120k,350-700,US,IA,1,High School,white americans,0,1,Female,S
ce0da2ad-1940-8d01-5485-f31d13361131,Middle Age,9137537295,60k-120k,<350,US,NY,2,Graduate School,african american,2,3,Female,S
e68d9a81-2a81-1f44-244f-164ca4998181,Senior Citizen,9815889675,<60k,<350,US,NC,0,College,Hispanic,0,1,Female,S
52652691-f239-1a25-186e-0ebb87351326,Young,9611778751,60k-120k,>700,US,KY,1,Attended Vocational,Latino,1,1,Female,S
3cfa49aa-0581-f940-20a8-d4274e973a1f,Young,9643249449,<60k,>700,US,DC,3,Attended Vocational,white americans,1,1,Female,S
0d6b77b4-59bb-51c7-abf6-ac78cc4232a6,Young,9854950888,>120k,>700,US,SC,2,College,Latino,2,3,Female,S
572883c7-3c22-4a61-f7df-944432c917e4,Young,9776812448,60k-120k,350-700,US,PR,1,Attended Vocational,white americans,0,1,Female,S
be2f8c4d-2700-86f1-0ce7-f3ddb44141d0,Young,9038578999,60k-120k,350-700,US,RI,2,College,Hispanic,1,3,Female,S
64200800-ddc3-0d3f-6c5b-712e1efbbc57,Middle Age,9094901446,<60k,>700,US,NC,1,Attended Vocational,african american,0,2,Female,S
b69c6642-a197-ad70-eaea-a6cfb259c14a,Young,9089274944,<60k,>700,US,UT,0,Graduate School,Latino,0,1,Female,S
9459d261-3bc1-736e-c0c7-b29348728fbc,Middle Age,9668694931,60k-120k,<350,US,IA,3,Graduate School,Hispanic,3,3,Female,S
8686d2c2-5995-d9a2-2493-ab7ce13bfa70,Young,9116112604,60k-120k,350-700,US,RI,3,Graduate School,white americans,2,3,Female,S
5ca72e16-1783-0cee-5b4c-ce58bea13461,Middle Age,9327471774,>120k,>700,US,CA,3,College,Latino,0,2,Female,S
3b6d462f-831b-1d6d-4cae-95b6fcadd948,Middle Age,9847412457,>120k,<350,US,PR,3,College,white americans,2,1,Female,S
6abf5520-b138-a060-4a01-42d380e50207,Middle Age,9210954382,60k-120k,>700,US,CA,2,Graduate School,Latino,2,1,Female,S
84c5b493-95d4-777d-ddb3-8b283d223912,Senior Citizen,9233481566,60k-120k,<350,US,IA,2,College,Hispanic,1,1,Female,S
e601e9df-01bd-1735-98b9-937fe43586c8,Middle Age,9029066042,60k-120k,>700,US,OH,1,College,african american,1,2,Female,S
9a6eccf6-74f6-b836-3441-e78afc0dffe8,Middle Age,9471520231,60k-120k,<350,US,OR,3,High School,african american,1,2,Female,S
3b63e366-d550-84f4-418c-b3f7feb72e71,Young,9847646524,60k-120k,>700,US,FL,1,College,Latino,1,2,Female,S
4fb4a890-3bbb-f4ab-7d1a-36fb9d0d34dd,Young,9004372910,60k-120k,350-700,US,NC,0,High School,white americans,0,1,Female,S
be417de6-0a71-21e9-2c1e-0ddf3b2e1e7e,Middle Age,9653968344,60k-120k,<350,US,MI,3,College,white americans,0,3,Female,S
d9970f6a-a6f1-3a6f-4fb2-4d52f205c218,Young,9363413584,60k-120k,350-700,US,MN,0,College,Latino,0,1,Female,S
2af6eeb0-fd06-d3c1-055e-09f8adcb3f11,Senior Citizen,9757709828,>120k,>700,US,MN,1,Attended Vocational,Latino,1,1,Female,S
8ab52230-c618-52f7-3c25-50046bdbb483,Middle Age,9364761454,60k-120k,350-700,US,CO,3,College,african american,1,2,Female,S
e29d8e61-d2a5-b18a-b510-b588599a4825,Middle Age,9899617654,<60k,350-700,US,NM,0,High School,white americans,0,1,Female,S
b92915fb-874f-3477-0224-388408acddbd,Young,9701848733,<60k,<350,US,MA,2,High School,african american,0,1,Female,S
a9cff0e3-cc59-82d1-b594-b019b529ffff,Young,9477968379,60k-120k,350-700,US,SD,3,College,white americans,3,2,Female,S
df729a92-2dfd-c4bc-a5dc-7757852e1cd7,Young,9981581030,<60k,>700,US,NV,3,Graduate School,Latino,1,3,Female,S
c2d35d70-60bf-73a1-449e-beda93b79b5d,Senior Citizen,9277205809,<60k,>700,US,ID,3,Graduate School,Latino,2,3,Female,S
9e9fd263-8197-de13-9f57-009fa861e821,Young,9665346410,60k-120k,350-700,US,AR,2,High School,african american,1,2,Female,S
90440098-cee4-9a92-f15a-6cfa79d1cbde,Young,9270276950,60k-120k,>700,US,RI,1,Attended Vocational,Latino,0,1,Female,S
1ee73076-6929-e524-5596-79e08fd2b433,Middle Age,9194419302,60k-120k,350-700,US,CO,0,High School,Latino,0,1,Female,S
f438825f-6a0c-d222-8d08-1ccb3fa63caa,Young,9668699130,<60k,>700,US,DC,1,Attended Vocational,white americans,1,2,Female,S
2f1e1d64-b00d-369a-6c84-43d253e573f0,Young,9689461327,>120k,350-700,US,AS,3,High School,Latino,2,4,Female,S
1d14ea2c-5b46-2fc2-82c8-a304cb2742da,Middle Age,9071051994,60k-120k,350-700,US,NY,2,Attended Vocational,african american,2,2,Female,S
c3cd4e43-2455-3c5c-8bd6-d05a14713a9a,Senior Citizen,9722726186,>120k,>700,US,VI,1,Attended Vocational,white americans,1,1,Female,S
c9a084a5-3ba4-3127-d9cc-f595718fc5c9,Senior Citizen,9558949740,>120k,<350,US,PA,1,High School,white americans,1,1,Female,S
1557f4e6-e796-2081-e7db-a6f34e26792f,Young,9585223594,60k-120k,350-700,US,AL,3,College,Latino,1,2,Female,S
d758557b-6133-5583-c8c1-a7d23037b494,Middle Age,9022246488,60k-120k,<350,US,UM,0,Graduate School,white americans,0,1,Female,S
05fdc8d3-d95c-cb13-6f41-5d858f1075a9,Middle Age,9163609252,>120k,<350,US,US,1,College,Latino,1,2,Female,S
2156ae29-c761-42d5-50ba-18eefb465a17,Middle Age,9220827058,<60k,350-700,US,TX,2,Graduate School,Hispanic,2,2,Female,S
eca2c623-e450-9f23-dfca-bf3b09a3648a,Middle Age,9816012950,>120k,>700,US,ME,3,High School,Hispanic,1,3,Female,S
0d0ad907-5e93-f8bf-3e5b-3217582bef3b,Middle Age,9542706469,<60k,<350,US,MH,2,Attended Vocational,african american,1,3,Female,S
9f8a54a3-9fc6-4b5e-7a97-914ca0e2da7c,Middle Age,9310433802,60k-120k,<350,US,ME,3,Attended Vocational,Hispanic,1,4,Female,S
e0ab559f-6d0f-72ad-c840-e9fa8217e934,Young,9403795820,60k-120k,350-700,US,SD,3,Attended Vocational,Latino,1,2,Female,S
362811a4-5e88-08ec-d98a-25e99a605975,Young,9573534171,<60k,<350,US,FM,1,College,white americans,1,1,Female,S
ec094ea4-4992-3b89-f67d-9865539de6d3,Young,9090956324,60k-120k,350-700,US,SC,0,Graduate School,african american,0,1,Female,S
25c152db-be56-b1f7-057e-610d4698ab84,Middle Age,9807451965,60k-120k,>700,US,MD,0,Graduate School,Hispanic,0,1,Female,S
80601692-5f3b-600d-0937-413f6101a7a2,Middle Age,9131901587,>120k,>700,US,HI,2,Graduate School,african american,1,1,Female,S
d0dce787-81a7-c7c8-4afe-838e18285b45,Middle Age,9114792469,>120k,350-700,US,MN,0,Attended Vocational,white americans,0,1,Female,S
936823ad-4004-1fae-55da-48f54c890728,Middle Age,9300610637,<60k,350-700,US,WV,3,College,Latino,1,2,Female,S
39b81818-e8d4-b957-3c67-61d7edc4d458,Senior Citizen,9001086304,>120k,>700,US,US,1,High School,Latino,1,1,Female,S
47315bbf-52f4-8a12-1956-74f036e00045,Middle Age,9108049965,<60k,<350,US,UM,1,College,Hispanic,0,1,Female,S
959eff6e-ebb3-2a5d-e110-a949b3b839e0,Young,9436355877,60k-120k,350-700,US,MN,0,College,african american,0,1,Female,S
3710b504-dbc5-ed5e-6d7c-6517c1504b81,Senior Citizen,9481177841,<60k,350-700,US,NC,2,College,Latino,0,1,Female,S
7cec5bd7-85b3-fac4-daaf-a77be3c15636,Middle Age,9197528956,>120k,350-700,US,PR,0,Attended Vocational,african american,0,1,Female,S
1ae00bc6-e887-cca3-5b39-6ae668af508a,Middle Age,9634590733,60k-120k,>700,US,RI,1,High School,white americans,0,1,Female,S
dcc5c11b-a63d-fbbe-4fa1-d965667bb0ce,Young,9741907821,60k-120k,>700,US,ME,0,High School,Hispanic,0,1,Female,S
fd539813-7e06-473e-2311-0de9194717a6,Young,9223591477,60k-120k,>700,US,WI,3,Graduate School,white americans,2,3,Female,S
fa1be252-361c-3ee5-557c-39ec09eace7b,Middle Age,9134692988,60k-120k,350-700,US,UM,3,Attended Vocational,african american,1,1,Female,S
aee0159e-d93b-340e-c939-fef9f27dd816,Middle Age,9237733994,60k-120k,350-700,US,NC,2,High School,Hispanic,1,2,Female,S
0a770b46-f3c8-efe4-a133-cefc2e62c8fe,Young,9785765526,>120k,<350,US,VT,2,Attended Vocational,Latino,0,2,Female,S
e535f0e6-bd52-a206-4e7c-de3b8e2ec8be,Middle Age,9848991263,60k-120k,350-700,US,MH,3,High School,Latino,3,3,Female,S
8e868a87-9c50-9bf4-e25e-86b54aed1dcc,Middle Age,9030258913,<60k,350-700,US,UM,1,Attended Vocational,white americans,0,1,Female,S
aa94c648-2311-ac93-f456-0b1a860e81f2,Middle Age,9178476863,>120k,<350,US,RI,1,College,white americans,1,1,Female,S
3e921b00-3b47-6dcf-9e1f-5a895152cdbc,Middle Age,9030252592,60k-120k,<350,US,TX,3,High School,Hispanic,1,3,Female,S
5e44f57f-99a1-d743-34b9-6171a587a88b,Senior Citizen,9904976095,60k-120k,>700,US,LA,1,Graduate School,Latino,0,1,Female,S
d844f240-b605-3e1c-7adc-de6073207598,Middle Age,9619316582,60k-120k,350-700,US,AK,2,Graduate School,african american,1,3,Female,S
4554739f-fdda-70cc-f31c-1c1fbdd3477f,Young,9426786478,60k-120k,350-700,US,MN,1,High School,white americans,0,2,Female,S
950a31ca-d90c-ec31-0266-6a267c8f520f,Middle Age,9480104524,60k-120k,350-700,US,DC,3,College,african american,1,3,Female,S
57be9300-4cbe-b8e7-ac7c-010a93d559a0,Young,9002949664,>120k,350-700,US,DC,0,Graduate School,Latino,0,1,Female,S
6c5c2b0e-52aa-0c75-6b60-7168b8a139f4,Middle Age,9509327742,60k-120k,>700,US,OH,2,Attended Vocational,Hispanic,2,1,Female,S
922d5230-2407-f61d-f55f-255ec04adcce,Middle Age,9762079287,60k-120k,<350,US,ID,1,Attended Vocational,white americans,1,2,Female,S
9582ef25-ca2b-ee09-6da4-da2a3e675e4f,Young,9277575934,>120k,350-700,US,LA,3,Graduate School,white americans,1,4,Female,S
739c25b0-ce4b-049c-22d8-fa49e4d20acc,Middle Age,9922068296,<60k,>700,US,MD,3,Graduate School,Latino,1,3,Female,S
72a6dbd2-dc53-eec1-3350-f4ba4d94b755,Middle Age,9165193383,>120k,<350,US,ME,0,High School,white americans,0,1,Female,S
2512b884-0171-f16c-7acc-2e50299c2b23,Middle Age,9167746564,<60k,<350,US,MS,1,Attended Vocational,Hispanic,0,1,Female,S
acea0d8e-f2b4-592e-7b31-9cd7f6e8157b,Middle Age,9158392485,<60k,>700,US,KY,1,College,white americans,0,1,Female,S
27b4f99b-cc3d-6bc9-389b-111bb74b15d0,Middle Age,9581111514,60k-120k,>700,US,AR,0,College,Latino,0,1,Female,S
3bea18a6-593c-bbbe-abbf-4c31009d132b,Senior Citizen,9684374044,>120k,350-700,US,AS,1,Attended Vocational,white americans,0,1,Female,S
fafb2cb8-51d8-73d7-6d10-9e68c68a65cb,Young,9309021462,60k-120k,<350,US,ID,1,College,Hispanic,0,1,Female,S
6165a563-20de-080c-2bae-f98a4038d5a5,Middle Age,9591091906,60k-120k,350-700,US,MD,3,College,Latino,1,4,Female,S
2535dbb5-419e-c255-ee60-e5fde76b9ddb,Middle Age,9713930692,<60k,350-700,US,ME,3,High School,african american,2,4,Female,S
d2c5b2b5-d10e-e6ac-c662-bf9a7f147a92,Middle Age,9012608178,>120k,>700,US,WY,1,College,Latino,0,1,Female,S
12b5a1e1-b3b9-abd4-7990-8477de9b67bb,Middle Age,9893282587,<60k,350-700,US,CO,0,Graduate School,white americans,0,1,Female,S
fa2f7344-7d05-85e4-2532-63754ae8b49d,Middle Age,9066837450,>120k,350-700,US,UT,3,Graduate School,white americans,2,2,Female,S
2e8d6440-0d53-8158-24d9-d42239fd0a68,Middle Age,9009126654,<60k,350-700,US,MI,0,Graduate School,Hispanic,0,1,Female,S
7d985992-ab79-03f1-cbc6-b58230baa700,Middle Age,9875745590,60k-120k,350-700,US,CO,0,College,white americans,0,1,Female,S
66c0ec04-d50a-4962-44da-239c4b47d18c,Middle Age,9007979455,60k-120k,>700,US,MN,3,Attended Vocational,white americans,3,2,Female,S
4bf551ea-5986-7fc1-86b6-d62abfbb729f,Young,9989175901,60k-120k,<350,US,ND,3,High School,white americans,2,2,Female,S
c2f5ac7f-92db-14cd-e114-7c3c0b19457d,Young,9190678852,60k-120k,350-700,US,MN,1,Graduate School,african american,0,2,Female,S
5d41ec8b-2498-4e02-bb79-eabc747827ba,Middle Age,9260230656,60k-120k,>700,US,MI,3,College,african american,1,3,Female,S
2a05b96a-e420-50de-33b7-44c72a350072,Young,9038935516,<60k,350-700,US,NV,3,High School,white americans,0,2,Female,S
9b5e7aaf-904f-02fa-e5d8-504799e1b55e,Middle Age,9295356363,60k-120k,<350,US,TX,3,Attended Vocational,white americans,1,2,Female,S
b633f17c-5892-1b7f-478a-d62f3130c59b,Young,9723043876,<60k,<350,US,PR,1,College,african american,0,2,Female,S
a41e4438-86b5-360d-c1a5-a87f49a03d54,Young,9823102404,<60k,>700,US,NC,2,High School,white americans,0,3,Female,S
9044c1e0-dd7e-15bd-962a-c948702b0868,Young,9743207522,<60k,350-700,US,VA,2,Attended Vocational,african american,0,2,Female,S
e31384fe-3c0a-15af-5118-a934993da6db,Senior Citizen,9085056518,>120k,>700,US,NM,3,College,Hispanic,1,4,Female,S
f5cdf826-802c-91a6-dde8-c28d813292af,Young,9029873698,>120k,350-700,US,VI,2,High School,white americans,1,2,Female,S
24e8fb1b-7826-3c5b-0a6f-7bb2f96e313b,Middle Age,9634025270,<60k,<350,US,PR,2,Graduate School,white americans,1,3,Female,S
cc0f339d-72c5-b7d5-f317-7125e4cdb7fd,Middle Age,9364727990,60k-120k,<350,US,MA,0,College,african american,0,1,Female,S
4f68ecc5-4144-a25a-a4e8-3eaeb5dc48e9,Middle Age,9058954376,60k-120k,<350,US,MD,3,High School,white americans,3,2,Female,S
dd23d9a9-7265-a977-0e34-63270661cce7,Middle Age,9021880844,<60k,350-700,US,UT,2,High School,Latino,1,3,Female,S
625ede5a-1135-8899-aadd-04d06ae2bfef,Young,9894605441,>120k,<350,US,MS,1,College,african american,0,2,Female,S
b0db2c67-76b0-e1f2-dd0b-7a608d5d0df4,Middle Age,9827524589,60k-120k,>700,US,MT,2,Graduate School,Hispanic,1,2,Female,S
5f2c4651-50ad-a825-75e5-6fa1312d7185,Middle Age,9491648238,60k-120k,350-700,US,OK,3,Graduate School,white americans,3,2,Female,S
9deb5fdf-5aca-6b04-df93-6e9542fa27f2,Middle Age,9167988647,60k-120k,350-700,US,RI,1,College,Hispanic,0,2,Female,S
c3b23f74-3d3e-96f1-4eec-e766cd4809f2,Senior Citizen,9767194347,60k-120k,350-700,US,US,0,High School,Latino,0,1,Female,S
ab75c0ee-ee97-4733-7fcf-c210be6ab50a,Young,9707701147,>120k,>700,US,IN,1,High School,african american,0,2,Female,S
c893b57e-e67e-956f-d820-5295273f38d0,Senior Citizen,9876137968,60k-120k,350-700,US,PA,2,College,Hispanic,2,3,Female,S
2937b368-21f5-9e0f-cf30-152c2bda85db,Senior Citizen,9407157536,<60k,350-700,US,WV,3,High School,white americans,2,2,Female,S
d9bc2ac0-a9f0-6dc2-4803-5df15b9133df,Senior Citizen,9826510710,60k-120k,350-700,US,MN,2,High School,Latino,1,2,Female,S
3604d3c4-c583-365f-2b13-832cbf324449,Young,9827700955,<60k,350-700,US,MO,2,College,white americans,2,2,Female,S
990cde75-beb8-dd12-b504-6b3356c7f180,Young,9642893970,60k-120k,>700,US,US,1,Attended Vocational,Hispanic,1,1,Female,S
4b2bb8b9-9e68-4590-6b16-4ddd3ec77638,Middle Age,9870846071,60k-120k,350-700,US,MT,0,Graduate School,white americans,0,1,Female,S
a1f36919-e099-7320-a225-30184a3aecf1,Young,9443427291,<60k,350-700,US,KS,3,Attended Vocational,white americans,2,3,Female,S
88b62b6c-e8f7-72a4-b9c3-3200d6caf047,Middle Age,9941668962,60k-120k,<350,US,VT,1,High School,Latino,1,1,Female,S
dca4af3f-7ed8-690a-2fe6-6e492aec23bd,Middle Age,9140807396,>120k,350-700,US,FL,0,Attended Vocational,Hispanic,0,1,Female,S
71870f7d-706d-2e07-1ebe-344c25fa97cc,Young,9160258456,<60k,>700,US,VI,3,High School,african american,2,2,Female,S
1b3e54a5-1adf-997c-35fc-b921ec4d4558,Senior Citizen,9597324298,60k-120k,350-700,US,AS,0,Graduate School,Latino,0,1,Female,S
85714d0c-3ea7-876a-9237-23bafd6b3d7f,Middle Age,9783389455,>120k,<350,US,TX,2,Attended Vocational,Hispanic,2,1,Female,S
f0a850cb-0c0a-0626-5474-9930cfb36844,Young,9185457168,60k-120k,350-700,US,AZ,3,High School,Hispanic,3,2,Female,S
bc2c7462-ec5b-bb99-7494-292f36dc22e5,Middle Age,9223856397,60k-120k,350-700,US,AS,1,College,Hispanic,1,1,Female,S
8999b325-dd18-bf22-0629-065ea5d85bce,Middle Age,9158566847,<60k,>700,US,GU,3,College,white americans,3,3,Female,S
fcf6973a-6774-7bba-6043-68a40dd973b0,Middle Age,9538256148,>120k,350-700,US,AR,0,Graduate School,white americans,0,1,Female,S
2f9ddbcb-f90a-7794-f410-2ba4325d06cd,Young,9235915728,>120k,>700,US,NY,3,College,african american,1,2,Female,S
5ff27f3c-98aa-c23c-cd38-74e2d186c1c0,Young,9934576201,<60k,>700,US,VT,3,College,Latino,0,4,Female,S
daac264e-0fb0-a5e5-5a9c-d0e632ddceb5,Young,9566064285,<60k,>700,US,IL,3,College,Latino,3,4,Female,S
29599a42-747c-8fd7-8519-ea1565ac3d27,Young,9324847665,60k-120k,<350,US,TN,3,College,Hispanic,1,1,Female,S
1890a9c1-d6ff-ab72-aa02-6cd276a60a51,Senior Citizen,9352621826,>120k,350-700,US,WY,1,High School,Latino,1,1,Female,S
0ae7d8b0-a411-ff45-6447-fb26cae0136c,Senior Citizen,9829269488,<60k,<350,US,PR,3,College,white americans,1,1,Female,S
8f6867f8-6a94-6e62-2ef1-3a77bd6079c4,Young,9275834400,60k-120k,350-700,US,NY,1,College,african american,0,2,Female,S
5554d7fe-fb5d-203e-a97b-5b9d848de9de,Middle Age,9332597719,>120k,>700,US,MH,3,College,african american,2,1,Female,S
6b3dc013-33d4-8ff0-792d-7999159df9a1,Middle Age,9980705002,<60k,>700,US,FL,1,High School,Hispanic,1,2,Female,S
cc446888-6b10-5ea5-21b7-0b463acdd0e6,Middle Age,9067292604,>120k,350-700,US,GU,2,Graduate School,african american,0,2,Female,S
347de916-88dc-e370-b3f9-48ff9c16946f,Middle Age,9873217072,>120k,350-700,US,IN,0,College,white americans,0,1,Female,S
7b775a81-9a77-bb40-2d93-7b43b1121083,Senior Citizen,9911690745,<60k,<350,US,MI,3,High School,Latino,1,4,Female,S
8b02963c-5624-57f6-aa45-a7a174e395bc,Middle Age,9475344080,>120k,<350,US,PR,0,College,Hispanic,0,1,Female,S
d0059653-d639-d9d1-ee82-5d52678b54bf,Young,9380389753,60k-120k,<350,US,FM,0,Graduate School,african american,0,1,Female,S
68530789-824a-2a29-a7a3-bf5ff56cf7ba,Middle Age,9032393572,>120k,350-700,US,FL,3,High School,white americans,0,2,Female,S
2e8c8f4a-2ec6-a13b-21ec-52b9bdab0f85,Middle Age,9025060206,60k-120k,>700,US,FL,1,Graduate School,Latino,1,1,Female,S
c19f5eef-ae70-c4d8-be4c-7075ee2ead66,Senior Citizen,9623070707,60k-120k,>700,US,GU,3,High School,Latino,1,2,Female,S
60330204-db91-185b-072b-c46db21d3509,Senior Citizen,9434127329,>120k,350-700,US,MT,1,Graduate School,white americans,0,1,Female,S
2453fdfd-d223-9c07-37b0-0ea9fe0ebda3,Senior Citizen,9275753452,>120k,350-700,US,AS,0,High School,white americans,0,1,Female,S
ec5b7496-36db-b3d2-16ad-f494866ac41c,Senior Citizen,9604151199,60k-120k,<350,US,AS,2,Attended Vocational,white americans,2,3,Female,S
81ba3d18-8e71-f19b-5446-24bcf87fa88d,Middle Age,9353232787,>120k,350-700,US,FM,2,Attended Vocational,white americans,1,1,Female,S
b5bcf049-bd38-ec06-a7fd-8b4a6661c6d1,Senior Citizen,9394615639,<60k,<350,US,MA,0,Attended Vocational,african american,0,1,Female,S
a5e368c9-878c-385a-62a5-165c0859c109,Middle Age,9420610945,60k-120k,350-700,US,VI,1,High School,african american,1,1,Female,S
1521d7e2-abd6-7699-5d8d-242107555ef4,Middle Age,9079640567,60k-120k,350-700,US,PA,0,High School,african american,0,1,Female,S
ac5c2d14-f11c-cc63-1a1c-143d34d67adf,Middle Age,9611699190,<60k,350-700,US,IA,3,Graduate School,african american,2,4,Female,S
2642f84c-4487-c16c-c762-d37c832cbffd,Senior Citizen,9288358002,60k-120k,<350,US,IL,1,High School,Latino,0,2,Female,S
9d1266bc-6a11-d63e-e46a-9cc4aad2cef4,Middle Age,9307637111,60k-120k,350-700,US,WY,1,Attended Vocational,Latino,0,2,Female,S
9ba70c9e-fb9f-d1ce-335e-c2d0fb18b713,Middle Age,9144167801,<60k,350-700,US,NE,1,Attended Vocational,Latino,0,2,Female,S
0a2f253d-6b33-90ad-262b-aa2224168508,Young,9298208911,>120k,<350,US,ME,1,High School,white americans,1,2,Female,S
b7a0cf62-9b0b-de4b-b836-618ea02be4e0,Young,9995123584,60k-120k,<350,US,IL,1,High School,african american,0,2,Female,S
71fe70cb-46c4-cbee-8bca-192176b199ca,Middle Age,9856291455,>120k,<350,US,GU,0,Graduate School,white americans,0,1,Female,S
db781ecf-df8b-ca66-4979-a43b390b4e5c,Middle Age,9801864419,<60k,>700,US,IA,3,High School,Latino,2,3,Female,S
85cbac3c-fb92-e383-29a5-d95a264a2e05,Middle Age,9386414973,>120k,>700,US,WI,3,Attended Vocational,white americans,1,4,Female,S
1c83de02-c9d5-febe-a58a-3817e5e51cbd,Middle Age,9007944671,<60k,350-700,US,AZ,2,College,Latino,2,2,Female,S
12b56614-b0be-6c70-da4c-073bab561aac,Young,9103017864,60k-120k,>700,US,VA,3,High School,Hispanic,2,3,Female,S
b8cc08ea-7300-2832-c377-2371c44e7d80,Middle Age,9355775716,>120k,>700,US,MI,2,College,Hispanic,2,3,Female,S
3b0489b7-e67b-490d-a143-adf9c29ed533,Middle Age,9305261094,60k-120k,350-700,US,US,3,Graduate School,african american,1,2,Female,S
012f7873-9453-db90-41e9-fd553a36ddc3,Young,9829432349,60k-120k,>700,US,KS,0,Graduate School,Hispanic,0,1,Female,S
6b2a8efc-4997-d6d6-5adb-277636a6433b,Young,9513037678,<60k,>700,US,IN,2,Attended Vocational,african american,1,2,Female,S
a41f55f5-5291-f92d-5112-2b21b276d18a,Young,9626555349,<60k,350-700,US,ME,3,Graduate School,Hispanic,2,4,Female,S
bf6272cb-28b6-0e11-e714-954b21b1e9cf,Middle Age,9246370890,60k-120k,350-700,US,VT,2,Attended Vocational,white americans,2,2,Female,S
161c861b-560f-0ac8-352c-4022bbd9a33c,Middle Age,9819916312,60k-120k,<350,US,IN,3,Attended Vocational,Hispanic,3,4,Female,S
